question_id,books,categories,coefficient,collection,count_qrp,is_free,knowledge,lessons,similar,sources,specialty,type
UC2-KFP8_Q1,,SEM,1,ECNi_2024,,0,N242N03 ,orbitopathie_basedow ,,,endoc ,QROC
UC2-KFP8_Q2,,,1,ECNi_2024,3,0,N242N10 ,orbitopathie_basedow ,group_283,,endoc ,QRPL
UC2-KFP8_Q3,,,1,ECNi_2024,,0,N242N13 ,surveillance_antithyroidien_synthese ,,,endoc ,QRU
UC2-QI_Q9,,TTT,1,ECNi_2024,,0,N267N40 ,physiologie_parathormone ,,,endoc ,QRM
UC2-QI_Q10,,SEM,1,ECNi_2024,,0,N292N05 ,,,,endoc ,QRU
UC2-QI_Q11,,PHY,1,ECNi_2024,,0,N268N06 ,physiologie_parathormone ,,,endoc ,QRU
UC2-DP12_Global,CVD ; HGE ,,,ECNi_2024,,0,,,,,chir_dig ,
UC2-DP12_Q1,,SEM,1,ECNi_2024,3,0,N354N07 ,defense_contracture ,group_367,,chir_dig ,QRP
UC2-DP12_Q2,,SEM,1,ECNi_2024,,0,N354N07 ,,,,chir_dig ,QRU
UC2-DP12_Q3,,SEM,1,ECNi_2024,,0,N354N06 ,semio_hernie_abdo ,,,chir_dig ,QROC
UC2-DP12_Q4,,,1,ECNi_2024,,0,N354N08 ,imagerie_urgence_abdo ,,,chir_dig ,QRU
UC2-KFP13_Global,MIT ,,,ECNi_2024,,0,,,,,infectio ,
UC2-KFP13_Q1,,SEM,1,ECNi_2024,4,0,N158N02 ,qsofa ,,,infectio ,QRPL
UC2-KFP13_Q2,,,1,ECNi_2024,3,0,N161N03 ,,group_262,,infectio ,QRP
UC2-KFP13_Q3,,,1,ECNi_2024,,0,N161N01 ,,,,infectio ,QROC
UC2-QI_Q14,,,1,ECNi_2024,,0,N338N11 ,pec_anaphylaxie ,,,anesth_rea ,QRM
UC2-DP15_Global,MPR ,,,ECNi_2024,,0,,,,,mpr ,
UC2-DP15_Q1,,SEM,1,ECNi_2024,3,0,N118N05 ,classification_handicap ,,,mpr ,QRPL
UC2-DP15_Q2,,,1,ECNi_2024,,0,N094N12 ,,,,mpr ,QRM
UC2-DP15_Q3,,,1,ECNi_2024,,0,N328N04 ,petit_grand_appareillage ,group_352,,mpr ,QRM
UC2-DP15_Q4,,,1,ECNi_2024,,0,N182N04 ,temps_partiel_therapeutique ; rqth ; ald ,,,mpr ,QRU
UC2-KFP16_Global,OPH ,,,ECNi_2024,,0,,,,,ophtalmo ,
UC2-KFP16_Q1,,SEM,1,ECNi_2024,2,0,N083N06 ,glaucome_neovasculaire ,group_349,,ophtalmo ,QRP
UC2-KFP16_Q2,,PHY,1,ECNi_2024,5,0,N084N12 ,,group_553,,ophtalmo ,QRPL
UC2-KFP16_Q3,,,1,ECNi_2024,,0,N084N14 ,,,,ophtalmo ,QROC
UC2-QI_Q17,,PHY,1,ECNi_2024,,0,N085N02 ,,,,ophtalmo ,QRM
UC2-DP18_Global,OPH ; PED ,,,ECNi_2024,,0,,,,,ophtalmo ,
UC2-DP18_Q1,,SEM,1,ECNi_2024,,0,N052N02 ,,,,ophtalmo ,QRU
UC2-DP18_Q2,,,1,ECNi_2024,,0,N052N06 ,,,,ophtalmo ,QRM
UC2-DP18_Q3,,PHY,1,ECNi_2024,,0,N047N08 ,,,,ophtalmo ,QRM
UC2-QI_Q19,SPU_SPU ,,1,ECNi_2024,,0,N019N10 ,participation_forfaitaire ; precarite_couverture ,,,sante_pub ,QRM
UC2-QI_Q20,SPU_SPU ,,1,ECNi_2024,,0,N079N07 ,prevention_primaire_secondaire_tertiaire ,,,sante_pub ,QRM
UC2-QI_Q21,,,1,ECNi_2024,,0,N020N22 ,,,,sante_pub ,QRM
UC2-QI_Q22,,,1,ECNi_2024,,0,N003N16 ,flow_chart ,,,sante_pub ,QRM
UC2-QI_Q23,SPU_SPU ,,1,ECNi_2024,2,0,N019N12 ,participation_forfaitaire ; ald ,group_586,,sante_pub ,QRP
UC2-QI_Q24,SPU_SPU ,,1,ECNi_2024,3,0,N004N35 ,methode_prevention_risque ,group_620,,sante_pub ,QRP
UC2-QI_Q25,SPU_SPU ,,1,ECNi_2024,3,0,N016N07 ,,,,sante_pub ,QRP
UC2-QI_Q26,SPU_SPU ,,1,ECNi_2024,,0,N076N06 ,usage_mesusage_trouble ; critere_dependance ,group_150,,sante_pub ,QRU
UC2-QI_Q27,SPU_SPU ,,1,ECNi_2024,,0,N016N21 ,,,,sante_pub ,QRU
UC2-QI_Q28,SPU_SPU ,,1,ECNi_2024,,0,N017N01 ,,,,sante_pub ,QRU
UC2-DP29_Global,MII ; ACP ; TPT ,,,ECNi_2024,,0,,,,,med_interne ,
UC2-DP29_Q1,,SEM,1,ECNi_2024,,0,N193N03 ,horton_takayasu ,,,med_interne ,QRU
UC2-DP29_Q2,,SEM,1,ECNi_2024,5,0,N195N04 ,purpura_vasculaire_thrombopenique ,group_530,,med_interne ,QRPL
UC2-DP29_Q3,,SEM,1,ECNi_2024,,0,N152N07 ,,,,med_interne ,QROC
UC2-DP29_Q4,,,1,ECNi_2024,3,0,N195N08 ,,,,med_interne ,QRPL
UC2-DP29_Q5,,PHY,1,ECNi_2024,,0,N195N08 ,,group_617,,med_interne ,QRM
UC2-DP29_Q6,,PHY,1,ECNi_2024,,0,N330N01 ,semio_cushing ; perturbation_bio_cushing ,,,med_interne ,QRM
UC2-QI_Q30,,SEM,1,ECNi_2024,,0,N194N10 ,biologie_lupus ; anticorps_mai ; arthralgie_inflammatoire_mecanique ,group_42,,med_interne ,QRM
UC2-DP31_Global,MII ,,,ECNi_2024,,0,,,,,med_interne ,
UC2-DP31_Q1,,SEM,1,ECNi_2024,2,0,N247N03 ,,,,endoc ,QRP
UC2-DP31_Q2,,,1,ECNi_2024,2,0,N268N02 ,,,,endoc ,QRP
UC2-DP31_Q3,,,1,ECNi_2024,,0,N268N05 ,symptomes_hypercalcemie ,,,endoc ,QROC
UC2-DP31_Q4,,,1,ECNi_2024,,0,N268N06 ,physiologie_parathormone ,,,endoc ,QROC
UC2-DP31_Q5,,,1,ECNi_2024,,0,N211N04 ,diag_lofgren ,,,med_interne ,QRU
UC2-DP31_Q6,,TTT,1,ECNi_2024,,0,N330N01 ,bilan_corticotherapie ,,,med_interne ,QRM
UC2-QI_Q32,,ICO; SEM,1,ECNi_2024,,0,N239N04 ,sclérodermie ; connectivites_raynaud ; raynaud_secondaire ,,,med_interne ,QROC
UC2-QI_Q33,,TTT,1,ECNi_2024,,0,N194N07 ,sapl_allongement_tca ,,,med_interne ,QRM
UC2-QI_Q34,,,1,ECNi_2024,,0,N326N02 ,,,,therapeutique ,QRM
UC2-QI_Q35,,TTT,1,ECNi_2024,,0,N330N16 ,ei_opioides ; ei_nephro_ains ,group_602,,therapeutique ,QRM
UC2-QI_Q36,,TTT,1,ECNi_2024,,0,N330N15 ,,,,therapeutique ,QRU
UC2-QI_Q37,,,1,ECNi_2024,,0,N326N03 ,,,,therapeutique ,QRU
UC2-QI_Q38,,,1,ECNi_2024,,0,,,,,therapeutique ,QRM
UC2-QI_Q39,,,1,ECNi_2024,,0,N330N13 ,interactions_cytochrome ,,,therapeutique ,QROC
UC2-QI_Q40,,TTT,1,ECNi_2024,,0,N330N17 ,,,,therapeutique ,QRU
UC2-QI_Q41,,EPI,1,ECNi_2024,3,0,N166N14 ,,,,infectio ,QRP
UC2-QI_Q42,,,1,ECNi_2024,,0,N159N16 ,prevention_tuberculose ; declaration_obligatoire_tuberculose ,,,infectio ,QRU
UC2-QI_Q43,,,1,ECNi_2024,,0,N151N15 ,semiologie_syndrome_meninge ; semiologie_encephalite_herpetique ; mesures_meningocoque ,,,infectio ,QRM
UC2-DP44_Q1,,SEM,1,ECNi_2024,,0,N148N03 ,,group_589,,infectio ,QRU
UC2-DP44_Q2,,PHY,1,ECNi_2024,,0,N148N02 ,rituximab ,,,infectio ,QROC
UC2-DP44_Q3,,,1,ECNi_2024,,0,N146N06 ,rituximab ; vaccination_pneumocoque ; bilan_biotherapie ,,,infectio ,QRM
UC2-DP44_Q4,,IMG,1,ECNi_2024,,0,N148N10 ,,,,infectio ,QZP
UC2-DP44_Q5,,TTT,1,ECNi_2024,,0,N148N08 ,,,,infectio ,QROC
UC2-KFP45_Global,MIT ; HEM ; IMM ; MII ,,,ECNi_2024,,0,,,,,infectio ,
UC2-KFP45_Q1,,PHY,1,ECNi_2024,,0,N218N01 ,hemogramme_normal ,,,infectio ,QROC
UC2-KFP45_Q2,,PHY,1,ECNi_2024,3,0,N218N04 ,cause_eosinophilie ; consequence_aspergillus ,,,infectio ,QRPL
UC2-KFP45_Q3,,PHY,1,ECNi_2024,,0,N172N04 ,,,,infectio ,QRU
UC2-QI_Q46,,TTT,1,ECNi_2024,,0,N151N15 ,cortico_meningite ,group_78,,infectio ,QRM
UC2-QI_Q47,,,1,ECNi_2024,2,0,N176N14 ,precautions_contact ; precautions_standard ,group_625,,infectio ,QRP
UC2-QI_Q48,,SEM,1,ECNi_2024,,0,N173N10 ,pasteurellose ,group_189,,infectio ,QRU
UC2-QI_Q49,,,1,ECNi_2024,,0,N184N04 ,reconnaissance_maladie_professionneelle ; declaration_atmp ,,,med_travail ,QRM
UC2-QI_Q50,,,1,ECNi_2024,,0,N290N11 ,fdr_cancer_vessie ,,,med_travail ,QRM
UC2-QI_Q51,,,1,ECNi_2024,,0,N182N02 ,visite_prereprise ; visite_reprise ,,,med_travail ,QROC
UC2-QI_Q52,,,1,ECNi_2024,,0,N187N17 ,,,,med_travail ,QROC
UC2-QI_Q53,,,1,ECNi_2024,,0,N182N02 ,visite_prereprise ; rqth ; temps_partiel_therapeutique ,,,med_travail ,QRM
UC2-QI_Q54,,,1,ECNi_2024,,0,N182N04 ,rqth ,,,med_travail ,QRM
UC3-DP23_Q2,,SEM,1,ECNi_2024,,0,N054N02 ,,group_647,,pedia ,QRU
UC3-KFP26_Q3,,PHY,1,ECNi_2024,,0,N283N07 ,,,,pedia ,QRM
UC3-QI_Q50,,IMG,1,ECNi_2024,2,0,N310N04 ,classification_damico ; bilan_extension_cancer_prostate ,group_559,,uro ,QRP
UC3-QI_Q31,,PHY,1,ECNi_2024,,0,N216N07 ,allongement_tp_tca ; bilan_coagulation_sd_hemorragique ; orientation_trouble_hemostase ; formulations_recurrentes ,,,hemato ,QRM
UC3-DP22_Q1,,TTT,1,ECNi_2024,4,0,N332N08 ,gestes_urgence_hemorragie_grave ,,,anesth_rea ,QRPL
UC3-DP40_Q2,,TTT,1,ECNi_2024,2,0,N161N14 ,ttt_iu_masculine ,,,nephro ,QRP
UC3-QI_Q35,,PHY,1,ECNi_2024,2,0,N212N06 ,hemogramme_normal ; sd_mononucleosique ; leucemie_aigue_clinique_bio ; diag_bilan_llc ; semiologie_llc ,,,hemato ,QRP
UC3-KFP33_Global,HEM ,,,ECNi_2024,,0,,,,,hemato ,
UC3-KFP47_Q3,,PHY,1,ECNi_2024,,0,N224N09 ,,,,nephro ,QROC
UC3-DP40_Q7,,PHY,1,ECNi_2024,,0,N266N02 ,genetique_constitutionnelle ,,,nephro ,QRM
UC3-QI_Q39,,PHY,1,ECNi_2024,2,0,N045N09 ,,,,genetique ,QRP
UC3-KFP46_Q1,,PHY,1,ECNi_2024,,0,N045N05 ,depistage_t21 ,group_304,,genetique ,QRM
UC3-QI_Q24,,SEM,1,ECNi_2024,3,0,N099N04 ,migraine_avf_nevralgie ,group_748,,pedia ,QRP
UC3-QI_Q44,,,1,ECNi_2024,,0,N009N27 ,,,,genetique ,QRM
UC3-KFP21_Global,NEU ; GER ,,,ECNi_2024,,0,,,,,geria ,
UC3-DP22_Global,ARE ; MCA ,,,ECNi_2024,,0,,,,,anesth_rea ,
UC3-QI_Q14,,SEM,1,ECNi_2024,,0,N067N01 ,diag_tsa ; alerte_developpement ,,,psy ,QRU
UC3-QI_Q52,,SEM,1,ECNi_2024,,0,N050N15 ,,,,uro ,QRU
UC3-KFP47_Q2,,PHY,1,ECNi_2024,2,0,N224N09 ,bilan_hta ,,,nephro ,QRP
UC3-DP9_Q2,,PHY,1,ECNi_2024,,0,N223N05 ,,,,cardiovasc ,QROC
UC3-DP28_Q1,,PHY,1,ECNi_2024,,0,N052N06 ,,,,pedia ,QROC
UC3-DP5_Q2,,PHY,1,ECNi_2024,,0,N167N08 ,,,,hge ,QRM
UC3-QI_Q8,,GDS,1,ECNi_2024,2,0,N359N06 ,interpretation_gds ,,,pneumo ,QRP
UC3-KFP33_Q3,,PHY,1,ECNi_2024,,0,N317N05 ,,,,hemato ,QROC
UC3-QI_Q32,,SEM,1,ECNi_2024,2,0,N212N06 ,hemogramme_normal ; thalassemies ; marche_sideropenique ,,,hemato ,QRP
UC3-QI_Q30,,TTT,1,ECNi_2024,,0,N188N17 ,,,,pedia ,QRM
UC3-DP22_Q4,,TTT,1,ECNi_2024,5,0,N332N09 ,objectif_hemoglobine_transfusion ; hemorragie_grave_has ; pec_choc_hemorragique ,,,anesth_rea ,QRPL
UC3-DP10_Q2,,SEM,1,ECNi_2024,,0,N067N04 ,,,,psy ,QRM
UC3-KFP33_Q2,,PHY,1,ECNi_2024,4,0,N317N04 ,hemogramme_normal ,group_429,,hemato ,QRPL
UC3-KFP19_Q1,,SEM,1,ECNi_2024,,0,N337N01 ,intox_bzd_opioides ,,,psy ,QROC
UC3-DP6_Q2,,TTT,1,ECNi_2024,,0,N213N06 ,,group_252,,hge ,QRM
UC3-KFP46_Q3,,,1,ECNi_2024,3,0,N045N06 ,clinique_t21 ,,,nephro ,QRPL
UC3-DP28_Global,PED ; OPH ,,,ECNi_2024,,0,,,,,pedia ,
UC3-QI_Q54,,PHY,1,ECNi_2024,2,0,N292N10 ,types_histologiques_principaux_cancers ; types_histologiques_oncologie ,,,onco ,QRP
UC3-DP40_Q8,,,1,ECNi_2024,,0,N201N11 ,don_donneur_vivant ,group_204,,nephro ,QRM
UC3-QI_Q49,,IMG,1,ECNi_2024,,0,N265N10 ,temps_injection_scanner_abdo ,,,uro ,QZP
UC3-DP6_Q4,,TTT,1,ECNi_2024,,0,N355N14 ,endoscopie_hemorragie_digestive ,group_151,,hge ,QRM
UC3-QI_Q20,GER ,PHY,1,ECNi_2024,,0,N252N02 ,,,,geria ,QRU
UC3-QI_Q42,,,1,ECNi_2024,,0,N045N05 ,depistage_t21 ,,,genetique ,QRU
UC3-KFP26_Global,PED ,,,ECNi_2024,,0,,,,,pedia ,
UC3-DP10_Q3,,SEM,1,ECNi_2024,,0,N067N04 ,,,,psy ,QROC
UC3-DP10_Q4,,TTT,1,ECNi_2024,,0,N067N06 ,ttt_tdah ; aides_enfant_handicape ; scolarite_enfant_handicape ; prescription_psychostimulants ,,,psy ,QRU
UC3-DP23_Q3,,SEM,1,ECNi_2024,,0,N054N02 ,,,,pedia ,QRU
UC3-DP10_Global,PSY ,,,ECNi_2024,,0,,,,,psy ,
UC3-DP9_Q1,,PHY,1,ECNi_2024,,0,N223N05 ,,,,cardiovasc ,QROC
UC3-QI_Q29,,SEM,1,ECNi_2024,,0,N053N04 ,,,,pedia ,QRU
UC3-DP6_Q5,,TTT,1,ECNi_2024,,0,N355N14 ,endoscopie_hemorragie_digestive ,,,hge ,QRU
UC3-QI_Q34,,PHY,1,ECNi_2024,2,0,N212N06 ,hemogramme_normal ; semiologie_llc ; diag_bilan_llc ,,,hemato ,QRP
UC3-KFP3_Q3,,,1,ECNi_2024,1,0,N363N10 ,bilan_extension_cancer_prostate ,,,ortho ,QRPL
UC3-KFP47_Q1,,SEM,1,ECNi_2024,5,0,N224N08 ,hta_secondaire ,,,nephro ,QRPL
UC3-QI_Q16,,SEM,1,ECNi_2024,,0,N071N04 ,,,,psy ,QROC
UC3-QI_Q18,,PHY,1,ECNi_2024,,0,N110N03 ,,,,psy ,QRM
UC3-QI_Q15,,TTT,1,ECNi_2024,2,0,N074N06 ,sd_malin_neuroleptiques ,,,psy ,QRP
UC3-DP40_Q5,,SEM,1,ECNi_2024,,0,N266N05 ,,,,nephro ,QRU
UC3-QI_Q1,,,1,ECNi_2024,,0,N287N10 ,ttt_diverticulite ; depistage_ccr ,,,hge ,QRM
UC3-KFP46_Q2,,,1,ECNi_2024,,0,N045N05 ,depistage_t21 ,,,genetique ,QROC
UC3-QI_Q53,,EPI,1,ECNi_2024,2,0,N290N04 ,,,,onco ,QRP
UC3-KFP21_Q2,,PHY,1,ECNi_2024,,0,N131N01 ,,,,geria ,QROC
UC3-DP9_Q3,,PHY,1,ECNi_2024,,0,N223N01 ,,,,cardiovasc ,QROC
UC3-QI_Q13,,SEM,1,ECNi_2024,,0,N066N34 ,,,,psy ,QRU
UC3-DP9_Global,MCA ; EDN ,,,ECNi_2024,,0,,,,,cardiovasc ,
UC3-QI_Q11,,SEM,1,ECNi_2024,,0,N110N04 ,,,,psy ,QRU
UC3-KFP26_Q1,,SEM,1,ECNi_2024,3,0,N283N03 ,,,,pedia ,QRP
UC3-DP22_Q2,,PHY,1,ECNi_2024,,0,N332N03 ,chocs_définitions_physiopath ,group_591,,anesth_rea ,QRU
UC3-KFP26_Q2,,PHY,1,ECNi_2024,,0,N283N03 ,,,,pedia ,QRU
UC3-QI_Q48,,PHY,1,ECNi_2024,,0,N261N07 ,histologie_nephropathie_glomerulaire ; diag_gem ,,,nephro ,QRM
UC3-DP9_Q4,,PHY,1,ECNi_2024,,0,N223N09 ,,,,cardiovasc ,QRU
UC3-KFP19_Q3,,,1,ECNi_2024,,0,N135N07 ,,,,psy ,QZP
UC3-DP5_Q1,,SEM,1,ECNi_2024,,0,N277N11 ,complications_lithiase_biliaire ,,,hge ,QRU
UC3-KFP19_Q2,,SEM,1,ECNi_2024,5,0,N337N04 ,,,,psy ,QRPL
UC2-QI_Q55,,,1,ECNi_2024,,0,N367N01 ,,,,med_travail ,QRM
UC3-QI_Q51,,TTT,1,ECNi_2024,,0,N127N08 ,,,,uro ,QRU
UC3-QI_Q4,HGE ,,1,ECNi_2024,,0,N279N08 ,endoscopie_hemorragie_digestive ; prevention_hemorragie_cirrhose ; biochimie_ascite ,,,hge ,QRM
UC3-DP40_Q6,,TTT,1,ECNi_2024,,0,N264N13 ,consequences_irc ; classification_maladie_renale_chronique ,,,nephro ,QRM
UC3-DP10_Q5,,,1,ECNi_2024,,0,N056N09 ,,,,psy ,QRU
UC3-DP40_Q4,,TTT,1,ECNi_2024,2,0,N266N06 ,restriction_sodee ; regime_insuffisance_renale_chronique ; classification_maladie_renale_chronique ; consequences_irc ,,,nephro ,QRP
UC3-DP6_Q3,,TTT,1,ECNi_2024,,0,N213N06 ,gestes_urgence_hemorragie_grave ; objectif_hemoglobine_transfusion ,group_252,,hge ,QRU
UC3-QI_Q7,,PHY,1,ECNi_2024,3,0,N219N10 ,bilan_anemie ; bilan_carence_fer ; marche_sideropenique ; physiologie_fer ,,,hemato ,QRP
UC3-DP10_Q1,,SEM,1,ECNi_2024,,0,N067N04 ,diag_tdah ,,,psy ,QRM
UC3-KFP33_Q1,,PHY,1,ECNi_2024,,0,N317N04 ,diag_smp ,group_347,,hemato ,QROC
UC3-QI_Q55,,SEM,1,ECNi_2024,,0,N100N03 ,syndrome_htic ; migraine_avf_nevralgie ,group_657,,neuro ,QRM
UC3-DP23_Q4,,PHY,1,ECNi_2024,,0,N156N12 ,arthralgie_inflammatoire_mecanique ,,,pedia ,QRM
UC3-KFP3_Q2,,IMG,1,ECNi_2024,,0,N363N04 ,,group_220,,ortho ,QRM
UC3-DP5_Q3,,PHY,1,ECNi_2024,,0,N167N04 ,,group_357,,hge ,QRM
UC3-KFP3_Global,COT ; GER ,,,ECNi_2024,,0,,,,,ortho ,
UC3-DP56_Global,ONC ; GYO ; GYM ,,,ECNi_2024,,0,,,,,onco ,
UC3-QI_Q41,,,1,ECNi_2024,,0,N046N03 ,,,,genetique ,QRM
UC3-KFP46_Global,GEN ; GYO ,,,ECNi_2024,,0,,,,,genetique ,
UC3-DP23_Global,PED ,,,ECNi_2024,,0,,,,,pedia ,
UC3-DP5_Global,HGE ,,,ECNi_2024,,0,,,,,hge ,
UC3-DP40_Q3,,SEM,1,ECNi_2024,,0,N266N03 ,,group_695,,nephro ,QRU
UC3-DP6_Global,HGE ,,,ECNi_2024,,0,,,,,hge ,
UC3-QI_Q36,,PHY,1,ECNi_2024,,0,,,,,hemato ,QRM
UC3-DP23_Q1,,SEM,1,ECNi_2024,,0,N054N01 ,,,,pedia ,QRM
UC3-DP6_Q6,,PHY,1,ECNi_2024,,0,N272N17 ,recherche_pylori ; eradication_pylori ,,,hge ,QRM
UC3-QI_Q12,,SEM,1,ECNi_2024,,0,N068N04 ,diag_ta ; diag_top ,,,psy ,QRU
UC3-QI_Q38,,,1,ECNi_2024,,0,N046N03 ,genetique_constitutionnelle ; diag_presymptomatique_mineur ; reglementation_tests_genetiques ; legislation_reglementation_tests_genetiques ,,,genetique ,QRM
UC3-QI_Q27,,PHY,1,ECNi_2024,2,0,N053N04 ,developpement_staturo_ponderal ,group_660,,pedia ,QRP
UC3-KFP3_Q1,,SEM,1,ECNi_2024,,0,N363N04 ,,,,ortho ,QROC
UC3-QI_Q37,,PHY,1,ECNi_2024,,0,N317N02 ,diag_smp ,,,hemato ,QRM
UC3-KFP21_Q3,,SEM,1,ECNi_2024,4,0,N109N04 ,hydrocephalie_chronique ; troubles_marche ,group_236,,neuro ,QRPL
UC3-QI_Q25,,ICO,1,ECNi_2024,,0,N289N04 ,,,,pedia ,QRU
UC3-KFP21_Q1,,SEM,1,ECNi_2024,,0,N109N04 ,ataxie_cerebelleuse ; troubles_marche ,,,geria ,QRU
UC3-DP28_Q2,,SEM,1,ECNi_2024,,0,N052N03 ,claude_bernard_horner ,,,pedia ,QRU
UC3-KFP47_Global,NEP ; EDN ,,,ECNi_2024,,0,,,,,nephro ,
UC3-DP6_Q1,,PHY,1,ECNi_2024,,0,N213N02 ,,,,hge ,QRU
UC3-QI_Q43,,PHY,1,ECNi_2024,,0,N045N12 ,,,,genetique ,QRM
UC3-KFP19_Global,PSY ,,,ECNi_2024,,0,,,,,psy ,
UC3-DP28_Q3,,SEM,1,ECNi_2024,5,0,N047N06 ,,,,pedia ,QRPL
UC3-QI_Q45,,,1,ECNi_2024,2,0,N009N27 ,,,,genetique ,QRP
UC3-DP22_Q3,,EPI,1,ECNi_2024,2,0,N332N05 ,,,,anesth_rea ,QRP
UC2-QI_Q56,,,1,ECNi_2024,,0,N188N22 ,asthme_professionnel ; controle_asthme ; ttt_asthme ,,,med_travail ,QRU
UC3-DP40_Q1,,,1,ECNi_2024,,0,N260N05 ,,,,nephro ,QRM
UC3-DP40_Global,NEP ; URO ,,,ECNi_2024,,0,,,,,nephro ,
UC3-QI_Q17,,,1,ECNi_2024,,0,N001N13 ,,,,psy ,QRU
UC3-QI_Q2,,IMG,1,ECNi_2024,,0,N357N12 ,imagerie_urgence_abdo ; temps_injection_scanner_abdo ,,,hge ,QRM
UC3-DP56_Q1,,,1,ECNi_2024,,0,N306N07 ,critere_malignite_masse_ovarienne ,group_457,,onco ,QRM
UC3-DP56_Q2,,,1,ECNi_2024,,0,N306N07 ,bilan_extension_cancer_gyneco ; desaccord ,group_458,,onco ,QRM
UC3-DP56_Q3,,,1,ECNi_2024,,0,N306N06 ,,group_459,,onco ,QRU
UC3-DP56_Q4,,PHY,1,ECNi_2024,,0,N306N04 ,sd_lynch ; indication_consult_oncogenetique ,group_583,,genetique ,QRU
UC3-DP56_Q5,,,1,ECNi_2024,,0,N232N04 ,sd_lynch ,,,onco ,QRU
UC3-QI_Q57,,PHY,1,ECNi_2024,,0,N291N01 ,,,,onco ,QRU
UC3-QI_Q58,,SEM,1,ECNi_2024,,0,N298N05 ,,,,onco ,QRM
UC2-DP44_Global,MIT ,,,ECNi_2024,,0,,,,,infectio ,
UC1-QI_Q3,,TTT,1,EDN_2024,,0,N226N13 ,prevention_mtev ,group_206,,cardiovasc ,QRU
UC1-QI_Q4,,SEM,1,EDN_2024,,0,N269N09 ,,,,cardiovasc ,QRU
UC1-QI_Q5,,SEM,1,EDN_2024,,0,N342N01 ,,group_165,,cardiovasc ,QRU
UC1-QI_Q6,,SEM,1,EDN_2024,,0,N233N04 ,semio_insuffisance_mitrale ,group_299,,cardiovasc ,QRU
UC1-QI_Q7,,SEM,1,EDN_2024,2,0,N227N07 ,,group_567,,cardiovasc ,QRP
UC1-KFP8_Global,MCA ,,,EDN_2024,,0,,,,,cardiovasc ,
UC1-KFP8_Q1,,SEM,1,EDN_2024,,0,N234N09 ,pseudoasthme_cardiaque ; facteurs_declenchant_poussee_insuffisance_cardiaque ,group_48,,cardiovasc ,QROC
UC1-KFP8_Q2,,IMG,1,EDN_2024,,0,N224N11 ,facteurs_declenchant_poussee_insuffisance_cardiaque ; insuffisance_cardiaque_droite ; hta_secondaire ,,,cardiovasc ,QRU
UC1-KFP8_Q3,,,1,EDN_2024,3,0,N224N18 ,hta_secondaire ,,,cardiovasc ,QRPL
UC1-QI_Q9,,ICO; SEM,1,EDN_2024,,1,N032N08 ,,,,pedia ,QRU
UC1-DP10_Global,ORL ,,,EDN_2024,,0,,,,,orl ,
UC1-DP10_Q1,,ICO; SEM,1,EDN_2024,,0,N090N01 ,,,,orl ,QRU
UC1-DP10_Q2,,SEM,1,EDN_2024,,0,N090N01 ,,,,orl ,QRU
UC1-DP10_Q3,,ANA; ICO,1,EDN_2024,,0,N090N01 ,,,,orl ,QZP
UC1-DP10_Q4,,,1,EDN_2024,,0,N090N04 ,,group_712,,orl ,QRU
UC1-DP11_Global,MIR ; PNE ,,,EDN_2024,,0,,,,,anesth_rea ,
UC1-DP11_Q2,,IMG,1,EDN_2024,,0,N206N01 ,,,,anesth_rea ,QRM
UC1-DP11_Q1,,,1,EDN_2024,,0,N359N20 ,oxygenotherapie ,,,anesth_rea ,QRU
UC1-DP11_Q3,,PHY,1,EDN_2024,,0,N359N03 ,mecanisme_anomalie_gazo ,,,anesth_rea ,QROC
UC1-DP11_Q4,,,1,EDN_2024,,0,N004N15 ,,,,anesth_rea ,QRM
UC1-DP11_Q5,,,1,EDN_2024,,0,N134N06 ,echelles_douleur ; douleur_neuropathique ,,,anesth_rea ,QRM
UC1-DP11_Q6,,TTT,1,EDN_2024,2,0,N135N08 ,antalgiques_non_opioides ; analgesie_multimodale ,,,anesth_rea ,QRP
UC1-DP11_Q7,,IMG,1,EDN_2024,,0,N360N05 ,,,,anesth_rea ,QZP
UC1-DP12_Global,DVE ,,,EDN_2024,,0,,,,,dermato ,
UC1-DP12_Q2,,,1,EDN_2024,,0,N187N08 ,,group_482,,dermato ,QRM
UC1-DP12_Q1,,ICO; SEM,1,EDN_2024,,0,N187N09 ,semiologie_dermatite_atopique ,group_481,,dermato ,QROC
UC1-DP12_Q3,,,1,EDN_2024,,0,N187N09 ,,group_619,,dermato ,QRU
UC1-DP12_Q4,,TTT,1,EDN_2024,2,0,N187N12 ,ttt_dermatite_atopique ,group_483,,dermato ,QRP
UC1-DP12_Q5,,ICO; SEM,1,EDN_2024,,0,N187N09 ,,,,dermato ,QRU
UC1-DP12_Q6,,ICO; SEM,1,EDN_2024,,0,N187N11 ,,,,dermato ,QRU
UC1-DP12_Q7,,TTT,1,EDN_2024,,0,N187N11 ,,,,dermato ,QRM
UC1-KFP13_Global,NEU ,,,EDN_2024,,0,,,,,neuro ,
UC1-KFP13_Q1,,SEM,1,EDN_2024,,0,N109N04 ,,,,neuro ,QROC
UC1-KFP13_Q3,,TTT,1,EDN_2024,,0,N095N17 ,petit_grand_appareillage ,group_699,,neuro ,QRU
UC1-KFP13_Q2,,SEM,1,EDN_2024,2,0,N095N16 ,,group_447,,neuro ,QRPL
